From Roush et al. (2007) Figure 12, Hapke model, medium grain size
Wavelength (microns)      frequency (cm-1)          real index          imaginary index
6.493505999999999e+1	1.540000000000000e+2	2.990400000000000e+0	6.233000000000000e-1
6.410256000000000e+1	1.560000000000000e+2	3.026130000000000e+0	6.766000000000000e-1
6.329114000000000e+1	1.580000000000000e+2	3.054790000000000e+0	7.379000000000000e-1
6.250000000000000e+1	1.600000000000000e+2	3.074520000000000e+0	8.059000000000000e-1
6.172840000000000e+1	1.620000000000000e+2	3.083830000000000e+0	8.783000000000000e-1
6.097561000000000e+1	1.640000000000000e+2	3.082080000000000e+0	9.520000000000000e-1
6.024096000000000e+1	1.660000000000000e+2	3.069640000000000e+0	1.024100000000000e+0
5.952381000000000e+1	1.680000000000000e+2	3.047230000000000e+0	1.092900000000000e+0
5.882353000000000e+1	1.700000000000000e+2	3.015140000000000e+0	1.157000000000000e+0
5.813953000000000e+1	1.720000000000000e+2	2.973300000000000e+0	1.213900000000000e+0
5.747126000000000e+1	1.740000000000000e+2	2.923170000000000e+0	1.257400000000000e+0
5.681818000000000e+1	1.760000000000000e+2	2.870580000000000e+0	1.279900000000000e+0
5.617978000000000e+1	1.780000000000000e+2	2.825890000000000e+0	1.278300000000000e+0
5.555556000000000e+1	1.800000000000000e+2	2.800370000000000e+0	1.258700000000000e+0
5.494505000000000e+1	1.820000000000000e+2	2.802060000000000e+0	1.234400000000000e+0
5.434783000000000e+1	1.840000000000000e+2	2.833770000000000e+0	1.223700000000000e+0
5.376344000000000e+1	1.860000000000000e+2	2.890460000000000e+0	1.251100000000000e+0
5.319149000000000e+1	1.880000000000000e+2	2.947610000000000e+0	1.355100000000000e+0
5.263158000000000e+1	1.900000000000000e+2	2.938100000000000e+0	1.570500000000000e+0
5.208333000000000e+1	1.920000000000000e+2	2.806840000000000e+0	1.780000000000000e+0
5.154639000000000e+1	1.940000000000000e+2	2.629320000000000e+0	1.788300000000000e+0
5.102041000000000e+1	1.960000000000000e+2	2.515150000000000e+0	1.694800000000000e+0
5.050505000000000e+1	1.980000000000000e+2	2.475990000000000e+0	1.611500000000000e+0
5.000000000000000e+1	2.000000000000000e+2	2.481490000000000e+0	1.570300000000000e+0
4.950495000000000e+1	2.020000000000000e+2	2.503710000000000e+0	1.578300000000000e+0
4.901961000000000e+1	2.040000000000000e+2	2.519220000000000e+0	1.632900000000000e+0
4.854369000000000e+1	2.060000000000000e+2	2.509370000000000e+0	1.720900000000000e+0
4.807692000000000e+1	2.080000000000000e+2	2.465140000000000e+0	1.818500000000000e+0
4.761905000000000e+1	2.100000000000000e+2	2.390250000000000e+0	1.902300000000000e+0
4.716981000000000e+1	2.120000000000000e+2	2.296290000000000e+0	1.961500000000000e+0
4.672897000000000e+1	2.140000000000000e+2	2.194030000000000e+0	1.997800000000000e+0
4.629630000000000e+1	2.160000000000000e+2	2.089140000000000e+0	2.016700000000000e+0
4.587156000000000e+1	2.180000000000000e+2	1.983730000000000e+0	2.020900000000000e+0
4.545455000000000e+1	2.200000000000000e+2	1.879330000000000e+0	2.010900000000000e+0
4.504505000000000e+1	2.220000000000000e+2	1.778040000000000e+0	1.986700000000000e+0
4.464286000000000e+1	2.240000000000000e+2	1.682240000000000e+0	1.949400000000000e+0
4.424779000000000e+1	2.260000000000000e+2	1.593920000000000e+0	1.901000000000000e+0
4.385965000000000e+1	2.280000000000000e+2	1.514370000000000e+0	1.843900000000000e+0
4.347826000000000e+1	2.300000000000000e+2	1.444190000000000e+0	1.780400000000000e+0
4.310345000000000e+1	2.320000000000000e+2	1.383430000000000e+0	1.712600000000000e+0
4.273504000000000e+1	2.340000000000000e+2	1.331850000000000e+0	1.642000000000000e+0
4.237288000000000e+1	2.360000000000000e+2	1.289090000000000e+0	1.569900000000000e+0
4.201681000000000e+1	2.380000000000000e+2	1.254760000000000e+0	1.497300000000000e+0
4.166667000000000e+1	2.400000000000000e+2	1.228460000000000e+0	1.425200000000000e+0
4.132231000000000e+1	2.420000000000000e+2	1.209700000000000e+0	1.354400000000000e+0
4.098361000000000e+1	2.440000000000000e+2	1.198090000000000e+0	1.285600000000000e+0
4.065041000000000e+1	2.460000000000000e+2	1.193000000000000e+0	1.219900000000000e+0
4.032258000000000e+1	2.480000000000000e+2	1.193700000000000e+0	1.157700000000000e+0
4.000000000000000e+1	2.500000000000000e+2	1.199460000000000e+0	1.099600000000000e+0
3.968254000000000e+1	2.520000000000000e+2	1.209430000000000e+0	1.046000000000000e+0
3.937008000000000e+1	2.540000000000000e+2	1.222880000000000e+0	9.967000000000000e-1
3.906250000000000e+1	2.560000000000000e+2	1.239180000000000e+0	9.519000000000000e-1
3.875969000000000e+1	2.580000000000000e+2	1.257780000000000e+0	9.113000000000000e-1
3.846154000000000e+1	2.600000000000000e+2	1.278280000000000e+0	8.749000000000000e-1
3.816794000000000e+1	2.620000000000000e+2	1.300260000000000e+0	8.426000000000000e-1
3.787879000000000e+1	2.640000000000000e+2	1.323430000000000e+0	8.142000000000000e-1
3.759398000000000e+1	2.660000000000000e+2	1.347490000000000e+0	7.898000000000000e-1
3.731343000000000e+1	2.680000000000000e+2	1.372080000000000e+0	7.694000000000000e-1
3.703704000000000e+1	2.700000000000000e+2	1.396870000000000e+0	7.528000000000000e-1
3.676471000000000e+1	2.720000000000000e+2	1.421640000000000e+0	7.399000000000000e-1
3.649635000000000e+1	2.740000000000000e+2	1.446130000000000e+0	7.308000000000000e-1
3.623188000000000e+1	2.760000000000000e+2	1.470010000000000e+0	7.255000000000000e-1
3.597122000000000e+1	2.780000000000000e+2	1.492980000000000e+0	7.239000000000000e-1
3.571429000000000e+1	2.800000000000000e+2	1.514640000000000e+0	7.262000000000000e-1
3.546099000000000e+1	2.820000000000000e+2	1.534580000000000e+0	7.322000000000000e-1
3.521127000000000e+1	2.840000000000000e+2	1.552330000000000e+0	7.420000000000000e-1
3.496503000000000e+1	2.860000000000000e+2	1.567260000000000e+0	7.556000000000000e-1
3.472222000000000e+1	2.880000000000000e+2	1.578700000000000e+0	7.727000000000000e-1
3.448276000000000e+1	2.900000000000000e+2	1.585850000000000e+0	7.931000000000000e-1
3.424658000000000e+1	2.920000000000000e+2	1.587850000000000e+0	8.161000000000000e-1
3.401361000000000e+1	2.940000000000000e+2	1.583880000000000e+0	8.408000000000000e-1
3.378378000000000e+1	2.960000000000000e+2	1.573230000000000e+0	8.658000000000000e-1
3.355705100000000e+1	2.980000000000000e+2	1.555580000000000e+0	8.891000000000000e-1
3.333333000000000e+1	3.000000000000000e+2	1.531230000000000e+0	9.085000000000000e-1
3.311258000000000e+1	3.020000000000000e+2	1.501320000000000e+0	9.215000000000000e-1
3.289474000000000e+1	3.040000000000000e+2	1.467780000000000e+0	9.265000000000000e-1
3.267974000000000e+1	3.060000000000000e+2	1.433000000000000e+0	9.226000000000000e-1
3.246753000000000e+1	3.080000000000000e+2	1.399340000000000e+0	9.104000000000000e-1
3.225806000000000e+1	3.100000000000000e+2	1.368680000000000e+0	8.911000000000000e-1
3.205128000000000e+1	3.120000000000000e+2	1.342320000000000e+0	8.664000000000000e-1
3.184713000000000e+1	3.140000000000000e+2	1.320900000000000e+0	8.382000000000000e-1
3.164557000000000e+1	3.160000000000000e+2	1.304550000000000e+0	8.080000000000000e-1
3.144654000000000e+1	3.180000000000000e+2	1.293060000000000e+0	7.772000000000000e-1
3.125000000000000e+1	3.200000000000000e+2	1.286000000000000e+0	7.468000000000000e-1
3.105590000000000e+1	3.220000000000000e+2	1.282810000000000e+0	7.176000000000000e-1
3.086420000000000e+1	3.240000000000000e+2	1.282910000000000e+0	6.901000000000001e-1
3.067485000000000e+1	3.260000000000000e+2	1.285670000000000e+0	6.647999999999999e-1
3.048780000000000e+1	3.280000000000000e+2	1.290380000000000e+0	6.419000000000000e-1
3.030303000000000e+1	3.300000000000000e+2	1.296480000000000e+0	6.212000000000000e-1
3.012048000000000e+1	3.320000000000000e+2	1.303540000000000e+0	6.027000000000000e-1
2.994012000000000e+1	3.340000000000000e+2	1.311120000000000e+0	5.863000000000001e-1
2.976190000000000e+1	3.360000000000000e+2	1.318900000000000e+0	5.716000000000000e-1
2.958580000000000e+1	3.380000000000000e+2	1.326710000000000e+0	5.584000000000000e-1
2.941176000000000e+1	3.400000000000000e+2	1.334370000000000e+0	5.466000000000000e-1
2.923977000000000e+1	3.420000000000000e+2	1.341810000000000e+0	5.356999999999999e-1
2.906977000000000e+1	3.440000000000000e+2	1.349020000000000e+0	5.258000000000001e-1
2.890173000000000e+1	3.460000000000000e+2	1.355970000000000e+0	5.165999999999999e-1
2.873563000000000e+1	3.480000000000000e+2	1.362650000000000e+0	5.081000000000000e-1
2.857143000000000e+1	3.500000000000000e+2	1.369030000000000e+0	5.001000000000000e-1
2.840909000000000e+1	3.520000000000000e+2	1.375220000000000e+0	4.924000000000000e-1
2.824859000000000e+1	3.540000000000000e+2	1.381240000000000e+0	4.852000000000000e-1
2.808989000000000e+1	3.560000000000000e+2	1.387080000000000e+0	4.783000000000000e-1
2.793296000000000e+1	3.580000000000000e+2	1.392760000000000e+0	4.717000000000000e-1
2.777778000000000e+1	3.600000000000000e+2	1.398390000000000e+0	4.652000000000000e-1
2.762431000000000e+1	3.620000000000000e+2	1.403990000000000e+0	4.591000000000000e-1
2.747253000000000e+1	3.640000000000000e+2	1.409530000000000e+0	4.532000000000000e-1
2.732240000000000e+1	3.660000000000000e+2	1.415050000000000e+0	4.476000000000000e-1
2.717391000000000e+1	3.680000000000000e+2	1.420540000000000e+0	4.422000000000000e-1
2.702703000000000e+1	3.700000000000000e+2	1.426060000000000e+0	4.370000000000000e-1
2.688172000000000e+1	3.720000000000000e+2	1.431620000000000e+0	4.321000000000000e-1
2.673797000000000e+1	3.740000000000000e+2	1.437210000000000e+0	4.275000000000000e-1
2.659574000000000e+1	3.760000000000000e+2	1.442820000000000e+0	4.232000000000000e-1
2.645503000000000e+1	3.780000000000000e+2	1.448420000000000e+0	4.192000000000000e-1
2.631579000000000e+1	3.800000000000000e+2	1.454040000000000e+0	4.155000000000000e-1
2.617801000000000e+1	3.820000000000000e+2	1.459670000000000e+0	4.121000000000000e-1
2.604167000000000e+1	3.840000000000000e+2	1.465290000000000e+0	4.091000000000000e-1
2.590674000000000e+1	3.860000000000000e+2	1.470870000000000e+0	4.064000000000000e-1
2.577320000000000e+1	3.880000000000000e+2	1.476420000000000e+0	4.041000000000000e-1
2.564103000000000e+1	3.900000000000000e+2	1.481850000000000e+0	4.022000000000000e-1
2.551020000000000e+1	3.920000000000000e+2	1.487170000000000e+0	4.006000000000000e-1
2.538071000000000e+1	3.940000000000000e+2	1.492340000000000e+0	3.994000000000000e-1
2.525253000000000e+1	3.960000000000000e+2	1.497380000000000e+0	3.984000000000000e-1
2.512563000000000e+1	3.980000000000000e+2	1.502260000000000e+0	3.979000000000000e-1
2.500000000000000e+1	4.000000000000000e+2	1.506900000000000e+0	3.976000000000000e-1
2.487562000000000e+1	4.020000000000000e+2	1.511360000000000e+0	3.976000000000000e-1
2.475248000000000e+1	4.040000000000000e+2	1.515580000000000e+0	3.979000000000000e-1
2.463054000000000e+1	4.060000000000000e+2	1.519550000000000e+0	3.984000000000000e-1
2.450980000000000e+1	4.080000000000000e+2	1.523310000000000e+0	3.991000000000000e-1
2.439024000000000e+1	4.100000000000000e+2	1.526820000000000e+0	4.001000000000000e-1
2.427184000000000e+1	4.120000000000000e+2	1.530070000000000e+0	4.012000000000000e-1
2.415459000000000e+1	4.140000000000000e+2	1.533050000000000e+0	4.026000000000000e-1
2.403846000000000e+1	4.160000000000000e+2	1.535780000000000e+0	4.040000000000000e-1
2.392344000000000e+1	4.180000000000000e+2	1.538260000000000e+0	4.057000000000000e-1
2.380952000000000e+1	4.200000000000000e+2	1.540440000000000e+0	4.075000000000000e-1
2.369668000000000e+1	4.220000000000000e+2	1.542360000000000e+0	4.094000000000000e-1
2.358491000000000e+1	4.240000000000000e+2	1.543990000000000e+0	4.115000000000000e-1
2.347418000000000e+1	4.260000000000000e+2	1.545310000000000e+0	4.137000000000000e-1
2.336449000000000e+1	4.280000000000000e+2	1.546270000000000e+0	4.161000000000000e-1
2.325581000000000e+1	4.300000000000000e+2	1.546860000000000e+0	4.185000000000000e-1
2.314815000000000e+1	4.320000000000000e+2	1.547060000000000e+0	4.210000000000000e-1
2.304147000000000e+1	4.340000000000000e+2	1.546850000000000e+0	4.235000000000000e-1
2.293578000000000e+1	4.360000000000000e+2	1.546220000000000e+0	4.259000000000000e-1
2.283105000000000e+1	4.380000000000000e+2	1.545240000000000e+0	4.282000000000000e-1
2.272727000000000e+1	4.400000000000000e+2	1.543820000000000e+0	4.305000000000000e-1
2.262443000000000e+1	4.420000000000000e+2	1.541980000000000e+0	4.325000000000000e-1
2.252252000000000e+1	4.440000000000000e+2	1.539760000000000e+0	4.343000000000000e-1
2.242152000000000e+1	4.460000000000000e+2	1.537190000000000e+0	4.357000000000000e-1
2.232143000000000e+1	4.480000000000000e+2	1.534340000000000e+0	4.368000000000000e-1
2.222222000000000e+1	4.500000000000000e+2	1.531210000000000e+0	4.375000000000000e-1
2.212389000000000e+1	4.520000000000000e+2	1.527890000000000e+0	4.377000000000000e-1
2.202643000000000e+1	4.540000000000000e+2	1.524430000000000e+0	4.375000000000000e-1
2.192982000000000e+1	4.560000000000000e+2	1.520890000000000e+0	4.368000000000000e-1
2.183406000000000e+1	4.580000000000000e+2	1.517360000000000e+0	4.356000000000000e-1
2.173913000000000e+1	4.600000000000000e+2	1.513870000000000e+0	4.340000000000000e-1
2.164502000000000e+1	4.620000000000000e+2	1.510470000000000e+0	4.319000000000000e-1
2.155172000000000e+1	4.640000000000000e+2	1.507240000000000e+0	4.294000000000000e-1
2.145923000000000e+1	4.660000000000000e+2	1.504220000000000e+0	4.265000000000000e-1
2.136752000000000e+1	4.680000000000000e+2	1.501430000000000e+0	4.233000000000000e-1
2.127660000000000e+1	4.700000000000000e+2	1.498900000000000e+0	4.197000000000000e-1
2.118644000000000e+1	4.720000000000000e+2	1.496740000000000e+0	4.158000000000000e-1
2.109705000000000e+1	4.740000000000000e+2	1.494900000000000e+0	4.118000000000000e-1
2.100840000000000e+1	4.760000000000000e+2	1.493400000000000e+0	4.075000000000000e-1
2.092050000000000e+1	4.780000000000000e+2	1.492300000000000e+0	4.031000000000000e-1
2.083333000000000e+1	4.800000000000000e+2	1.491580000000000e+0	3.986000000000000e-1
2.074689000000000e+1	4.820000000000000e+2	1.491240000000000e+0	3.941000000000000e-1
2.066116000000000e+1	4.840000000000000e+2	1.491300000000000e+0	3.895000000000000e-1
2.057613000000000e+1	4.860000000000000e+2	1.491740000000000e+0	3.851000000000000e-1
2.049180000000000e+1	4.880000000000000e+2	1.492510000000000e+0	3.807000000000000e-1
2.040816000000000e+1	4.900000000000000e+2	1.493640000000000e+0	3.764000000000000e-1
2.032520000000000e+1	4.920000000000000e+2	1.495110000000000e+0	3.723000000000000e-1
2.024291000000000e+1	4.940000000000000e+2	1.496900000000000e+0	3.683000000000000e-1
2.016129000000000e+1	4.960000000000000e+2	1.499010000000000e+0	3.646000000000000e-1
2.008032000000000e+1	4.980000000000000e+2	1.501400000000000e+0	3.611000000000000e-1
2.000000000000000e+1	5.000000000000000e+2	1.504020000000000e+0	3.580000000000000e-1
1.992032000000000e+1	5.020000000000000e+2	1.506810000000000e+0	3.551000000000000e-1
1.984127000000000e+1	5.040000000000000e+2	1.509810000000000e+0	3.525000000000000e-1
1.976285000000000e+1	5.060000000000000e+2	1.512950000000000e+0	3.503000000000000e-1
1.968504000000000e+1	5.080000000000000e+2	1.516180000000000e+0	3.484000000000000e-1
1.960784000000000e+1	5.100000000000000e+2	1.519500000000000e+0	3.468000000000000e-1
1.953125000000000e+1	5.120000000000000e+2	1.522870000000000e+0	3.456000000000000e-1
1.945525000000000e+1	5.140000000000000e+2	1.526190000000000e+0	3.448000000000000e-1
1.937984000000000e+1	5.160000000000000e+2	1.529460000000000e+0	3.442000000000000e-1
1.930502000000000e+1	5.180000000000000e+2	1.532650000000000e+0	3.440000100000000e-1
1.923077000000000e+1	5.200000000000000e+2	1.535700000000000e+0	3.440000100000000e-1
1.915709000000000e+1	5.220000000000000e+2	1.538630000000000e+0	3.442000000000000e-1
1.908397000000000e+1	5.240000000000000e+2	1.541420000000000e+0	3.446000000000000e-1
1.901141000000000e+1	5.260000000000000e+2	1.544040000000000e+0	3.452000000000000e-1
1.893939000000000e+1	5.280000000000000e+2	1.546480000000000e+0	3.458000000000000e-1
1.886792000000000e+1	5.300000000000000e+2	1.548790000000000e+0	3.465000100000000e-1
1.879699000000000e+1	5.320000000000000e+2	1.550920000000000e+0	3.472000000000000e-1
1.872659000000000e+1	5.340000000000000e+2	1.552970000000000e+0	3.477000000000000e-1
1.865672000000000e+1	5.360000000000000e+2	1.554970000000000e+0	3.482000000000000e-1
1.858736000000000e+1	5.380000000000000e+2	1.557000000000000e+0	3.484000000000000e-1
1.851852000000000e+1	5.400000000000000e+2	1.559160000000000e+0	3.485000100000000e-1
1.845018000000000e+1	5.420000000000000e+2	1.561490000000000e+0	3.484000000000000e-1
1.838235000000000e+1	5.440000000000000e+2	1.564110000000000e+0	3.481000000000000e-1
1.831502000000000e+1	5.460000000000000e+2	1.567100000000000e+0	3.477000000000000e-1
1.824818000000000e+1	5.480000000000000e+2	1.570540000000000e+0	3.472000000000000e-1
1.818182000000000e+1	5.500000000000000e+2	1.574580000000000e+0	3.466000000000000e-1
1.811594000000000e+1	5.520000000000000e+2	1.579260000000000e+0	3.462000000000000e-1
1.805054000000000e+1	5.540000000000000e+2	1.584730000000000e+0	3.458000000000000e-1
1.798561000000000e+1	5.560000000000000e+2	1.591090000000000e+0	3.459000000000000e-1
1.792115000000000e+1	5.580000000000000e+2	1.598350000000000e+0	3.465000100000000e-1
1.785714000000000e+1	5.600000000000000e+2	1.606570000000000e+0	3.479000000000000e-1
1.779359100000000e+1	5.620000000000000e+2	1.615780000000000e+0	3.502000000000000e-1
1.773050000000000e+1	5.640000000000000e+2	1.626020000000000e+0	3.538000000000000e-1
1.766784000000000e+1	5.660000000000000e+2	1.637230000000000e+0	3.590000000000000e-1
1.760563000000000e+1	5.680000000000000e+2	1.649360000000000e+0	3.661000000000000e-1
1.754386100000000e+1	5.700000000000000e+2	1.662300000000000e+0	3.756000000000000e-1
1.748252000000000e+1	5.720000000000000e+2	1.675810000000000e+0	3.880000000000000e-1
1.742160000000000e+1	5.740000000000000e+2	1.689590000000000e+0	4.038000000000000e-1
1.736111000000000e+1	5.760000000000000e+2	1.703190000000000e+0	4.237000000000000e-1
1.730104000000000e+1	5.780000000000000e+2	1.715860000000000e+0	4.485000000000000e-1
1.724138000000000e+1	5.800000000000000e+2	1.726480000000000e+0	4.790000000000000e-1
1.718213000000000e+1	5.820000000000000e+2	1.733550000000000e+0	5.157000000000001e-1
1.712329000000000e+1	5.840000000000000e+2	1.735080000000000e+0	5.590000000000001e-1
1.706485000000000e+1	5.860000000000000e+2	1.728430000000000e+0	6.086000000000000e-1
1.700680100000000e+1	5.880000000000000e+2	1.710850000000000e+0	6.623000000000000e-1
1.694915000000000e+1	5.900000000000000e+2	1.680200000000000e+0	7.165000000000000e-1
1.689189000000000e+1	5.920000000000000e+2	1.635870000000000e+0	7.654000000000000e-1
1.683502000000000e+1	5.940000000000000e+2	1.579800000000000e+0	8.030000000000000e-1
1.677852000000000e+1	5.960000000000000e+2	1.516160000000000e+0	8.249000000000000e-1
1.672241000000000e+1	5.980000000000000e+2	1.450210000000000e+0	8.297000000000000e-1
1.666667000000000e+1	6.000000000000000e+2	1.386650000000000e+0	8.193000000000000e-1
1.661130000000000e+1	6.020000000000000e+2	1.328690000000000e+0	7.967000000000000e-1
1.655629000000000e+1	6.040000000000000e+2	1.278040000000000e+0	7.653000000000000e-1
1.650165000000000e+1	6.060000000000000e+2	1.235410000000000e+0	7.278000000000000e-1
1.644737000000000e+1	6.080000000000000e+2	1.200770000000000e+0	6.868000000000000e-1
1.639344000000000e+1	6.100000000000000e+2	1.173730000000000e+0	6.438000000000000e-1
1.633987000000000e+1	6.120000000000000e+2	1.153800000000000e+0	6.002999999999999e-1
1.628664000000000e+1	6.140000000000000e+2	1.140320000000000e+0	5.574000000000000e-1
1.623377000000000e+1	6.160000000000000e+2	1.132550000000000e+0	5.160000000000000e-1
1.618123000000000e+1	6.180000000000000e+2	1.129850000000000e+0	4.765000000000000e-1
1.612903000000000e+1	6.200000000000000e+2	1.131480000000000e+0	4.397000000000000e-1
1.607717000000000e+1	6.220000000000000e+2	1.136700000000000e+0	4.057000000000000e-1
1.602564000000000e+1	6.240000000000000e+2	1.144850000000000e+0	3.747000000000000e-1
1.597444000000000e+1	6.260000000000000e+2	1.155350000000000e+0	3.466000000000000e-1
1.592357000000000e+1	6.280000000000000e+2	1.167670000000000e+0	3.215000000000000e-1
1.587302000000000e+1	6.300000000000000e+2	1.181430000000000e+0	2.989000000000000e-1
1.582278000000000e+1	6.320000000000000e+2	1.196370000000000e+0	2.789000000000000e-1
1.577287000000000e+1	6.340000000000000e+2	1.212220000000000e+0	2.612000000000000e-1
1.572327000000000e+1	6.360000000000000e+2	1.228910000000000e+0	2.455000000000000e-1
1.567398000000000e+1	6.380000000000000e+2	1.246390000000000e+0	2.319000000000000e-1
1.562500000000000e+1	6.400000000000000e+2	1.264630000000000e+0	2.201000000000000e-1
1.557632000000000e+1	6.420000000000000e+2	1.283760000000000e+0	2.101000000000000e-1
1.552795000000000e+1	6.440000000000000e+2	1.303870000000000e+0	2.020000000000000e-1
1.547988000000000e+1	6.460000000000000e+2	1.325190000000000e+0	1.957000000000000e-1
1.543210000000000e+1	6.480000000000000e+2	1.348060000000000e+0	1.916000000000000e-1
1.538462000000000e+1	6.500000000000000e+2	1.372840000000000e+0	1.900500000000000e-1
1.533742000000000e+1	6.520000000000000e+2	1.400050000000000e+0	1.918100000000000e-1
1.529052000000000e+1	6.540000000000000e+2	1.430230000000000e+0	1.982000000000000e-1
1.524390000000000e+1	6.560000000000000e+2	1.463930000000000e+0	2.114300000000000e-1
1.519757000000000e+1	6.580000000000000e+2	1.501060000000000e+0	2.359700000000000e-1
